T,TID,PID,X,Y,Z
224.2254,2,4,-0.7236859,1.406616,-0.01892519
224.2402,2,4,-0.7160674,1.409521,-0.02521962
224.2539,2,4,-0.7080945,1.412482,-0.03148657
224.2664,2,4,-0.6969077,1.416082,-0.03881258
224.2809,2,4,-0.6869317,1.418372,-0.04505146
224.2955,2,4,-0.6763822,1.420344,-0.0495348
224.3089,2,4,-0.6648519,1.422258,-0.05412024
224.3228,2,4,-0.6535751,1.423552,-0.05747974
224.3367,2,4,-0.6403917,1.424585,-0.06054574
224.351,2,4,-0.6268157,1.426227,-0.06380141
224.3645,2,4,-0.6110737,1.428317,-0.06752396
224.3785,2,4,-0.594778,1.429917,-0.07059526
224.3925,2,4,-0.5791056,1.430336,-0.07242662
224.407,2,4,-0.5612705,1.429016,-0.0745641
224.4201,2,4,-0.544692,1.428679,-0.07663029
224.4355,2,4,-0.5268406,1.428185,-0.07842797
224.448,2,4,-0.5076055,1.427886,-0.08007425
224.4626,2,4,-0.4889254,1.427407,-0.08160365
224.4781,2,4,-0.4704954,1.426087,-0.08309954
224.4914,2,4,-0.4523827,1.423195,-0.0839839
224.5061,2,4,-0.4357487,1.420099,-0.0850578
224.52,2,4,-0.4201799,1.416141,-0.08562618
224.5347,2,4,-0.4051152,1.412539,-0.08567333
224.5492,2,4,-0.3757128,1.405707,-0.08646131
224.5682,2,4,-0.3610536,1.40121,-0.08731139
224.5838,2,4,-0.3473891,1.395572,-0.08725137
224.5978,2,4,-0.335331,1.389413,-0.08650678
224.6125,2,4,-0.3231716,1.3838,-0.08594114
224.6282,2,4,-0.3106676,1.377689,-0.08549148
224.643,2,4,-0.2989225,1.372415,-0.08611685
224.6583,2,4,-0.2894615,1.366538,-0.08683962
224.6738,2,4,-0.2747684,1.354639,-0.08630913
224.6926,2,4,-0.2715165,1.346524,-0.0836919
224.7084,2,4,-0.2659301,1.339509,-0.08143646
224.7228,2,4,-0.2583098,1.333731,-0.07919347
224.737,2,4,-0.2510497,1.328296,-0.0775072
224.7512,2,4,-0.2454132,1.322796,-0.0753957
224.7666,2,4,-0.2411017,1.316804,-0.07215786
224.7824,2,4,-0.2373206,1.31067,-0.06819904
224.797,2,4,-0.2334899,1.304585,-0.06280375
224.8118,2,4,-0.2293338,1.299106,-0.05814713
224.8284,2,4,-0.2254839,1.293858,-0.05323398
224.8429,2,4,-0.2178963,1.283566,-0.04370594
224.8613,2,4,-0.2139331,1.278441,-0.03686416
224.8773,2,4,-0.2098997,1.273479,-0.03044724
224.8917,2,4,-0.2057453,1.268299,-0.02233785
224.9071,2,4,-0.2013348,1.262981,-0.01473296
224.9219,2,4,-0.195861,1.2579,-0.006373644
224.9368,2,4,-0.1902795,1.252948,0.0003279448
224.951,2,4,-0.1988692,1.245072,0.002392709
224.9684,2,4,-0.200976,1.242344,0.005472779
224.9818,2,4,-0.199866,1.240742,0.00672406
225.0016,2,4,-0.1974915,1.243507,0.005166471
225.0168,2,4,-0.1954808,1.246348,0.001955569
225.0318,2,4,-0.194191,1.25022,-0.002503991
225.0469,2,4,-0.1913828,1.254035,-0.006566226
225.0622,2,4,-0.1894236,1.257795,-0.01125222
225.0795,2,4,-0.1911708,1.259504,-0.01486665
225.0928,2,4,-0.1965952,1.259283,-0.01720643
225.1091,2,4,-0.2038385,1.260301,-0.02406007
225.1279,2,4,-0.2053935,1.261006,-0.02782446
225.1429,2,4,-0.2060398,1.261631,-0.03019232
225.1573,2,4,-0.2086049,1.260979,-0.03170437
225.172,2,4,-0.2117185,1.26058,-0.03376532
225.1877,2,4,-0.2161875,1.259969,-0.03613794
225.2016,2,4,-0.2234923,1.259288,-0.04034859
225.2175,2,4,-0.2281003,1.258528,-0.04215407
225.2323,2,4,-0.2314416,1.25851,-0.04400259
225.2472,2,4,-0.2324426,1.259204,-0.04566807
225.2618,2,4,-0.2317654,1.260222,-0.04658681
225.2775,2,4,-0.2286251,1.261467,-0.04572594
225.2906,2,4,-0.2245873,1.262024,-0.04261571
225.306,2,4,-0.2202241,1.2613,-0.03756338
225.3209,2,4,-0.2139382,1.258208,-0.02874088
225.3348,2,4,-0.2088876,1.250785,-0.01439333
225.3491,2,4,-0.2079428,1.245603,-0.01551884
225.3642,2,4,-0.207872,1.244893,-0.01270765
225.3795,2,4,-0.2072838,1.244271,-0.01227152
225.393,2,4,-0.2064427,1.244977,-0.01037711
225.4091,2,4,-0.2080676,1.244087,-0.009822488
225.4251,2,4,-0.2110209,1.244045,-0.01036537
225.4394,2,4,-0.2183544,1.243817,-0.01131076
225.4534,2,4,-0.2286239,1.243661,-0.01197356
225.4694,2,4,-0.2501745,1.240907,-0.01375479
225.4842,2,4,-0.2723894,1.239665,-0.01239967
225.4984,2,4,-0.2904424,1.238182,-0.01641697
225.5132,2,4,-0.3104297,1.237688,-0.01835936
225.5272,2,4,-0.3267218,1.233885,-0.01594698
225.5426,2,4,-0.3450588,1.229726,-0.01579624
225.556,2,4,-0.3655519,1.224435,-0.01594383
225.5708,2,4,-0.3875955,1.218397,-0.01601702
225.585,2,4,-0.417471,1.208604,-0.01738656
225.5993,2,4,-0.4425831,1.200615,-0.01873296
225.6142,2,4,-0.4669446,1.193199,-0.02161813
225.6281,2,4,-0.4913532,1.18478,-0.02426976
225.6428,2,4,-0.5130756,1.176283,-0.02529854
225.6576,2,4,-0.533567,1.168267,-0.02640349
225.6711,2,4,-0.5532716,1.160084,-0.02709126
225.6865,2,4,-0.5723708,1.15232,-0.0281288
225.6998,2,4,-0.5913417,1.143976,-0.02886331
225.713,2,4,-0.6092795,1.13631,-0.02998561
225.727,2,4,-0.6253281,1.130205,-0.03091723
225.742,2,4,-0.639347,1.125642,-0.03162414
225.7549,2,4,-0.6515083,1.122367,-0.0318107
225.7682,2,4,-0.6623282,1.119902,-0.03005987
225.7827,2,4,-0.6735408,1.116505,-0.02885962
225.7971,2,4,-0.6849244,1.112573,-0.02750856
225.8104,2,4,-0.6969706,1.107124,-0.02630985
225.8244,2,4,-0.7085455,1.100681,-0.02506143
225.8387,2,4,-0.7185124,1.094514,-0.02223188
225.8508,2,4,-0.7261571,1.089227,-0.01754034
225.8647,2,4,-0.7326661,1.084085,-0.0131104
225.879,2,4,-0.7370647,1.07834,-0.008318484
225.8914,2,4,-0.7451225,1.063224,-0.008667946
225.9056,2,4,-0.7462892,1.060352,-0.005641162
225.9192,2,4,-0.7465312,1.058977,-0.003062963
225.932,2,4,-0.7454414,1.0621,-0.001772404
225.9459,2,4,-0.7404924,1.074136,-0.0008817911
225.9592,2,4,-0.737524,1.082587,-0.0009462237
225.9737,2,4,-0.730909,1.097416,-0.003842771
225.9865,2,4,-0.721926,1.115881,-0.009352028
225.9998,2,4,-0.7149013,1.129482,-0.01267368
226.0136,2,4,-0.7072213,1.143464,-0.01810467
226.0269,2,4,-0.7019546,1.156871,-0.02434486
226.0415,2,4,-0.6949213,1.168435,-0.02320457
226.055,2,4,-0.6816254,1.192293,-0.03015393
226.0678,2,4,-0.6713737,1.21268,-0.03141004
226.0823,2,4,-0.6565545,1.237662,-0.0324192
226.0961,2,4,-0.6431879,1.25985,-0.03324872
226.1099,2,4,-0.628462,1.283072,-0.03426814
226.1233,2,4,-0.6135926,1.305538,-0.03306305
226.1373,2,4,-0.5987581,1.327861,-0.03296798
226.1517,2,4,-0.5833551,1.350095,-0.03288949
226.1649,2,4,-0.5675086,1.372436,-0.03290695
226.1792,2,4,-0.5515555,1.39454,-0.03320438
226.193,2,4,-0.5352597,1.415273,-0.03317124
226.2079,2,4,-0.5164114,1.436062,-0.03142953
226.2208,2,4,-0.5000389,1.453876,-0.02924269
226.2359,2,4,-0.4841911,1.46994,-0.02632141
226.2485,2,4,-0.4680786,1.483962,-0.02287948
226.263,2,4,-0.4529286,1.497838,-0.02105707
226.2775,2,4,-0.43879,1.511148,-0.0200184
226.2915,2,4,-0.4271573,1.522219,-0.01927334
226.306,2,4,-0.4198391,1.529737,-0.01549506
226.3197,2,4,-0.4143705,1.535734,-0.008422017
226.3344,2,4,-0.4091651,1.538458,0.002013326
226.3479,2,4,-0.4014351,1.538306,0.01476735
226.3619,2,4,-0.406068,1.529919,0.006703317
226.3773,2,4,-0.3941063,1.536941,0.01259118
226.3899,2,4,-0.3872443,1.537284,0.01086187
226.4047,2,4,-0.3822174,1.535032,0.008080721
226.4193,2,4,-0.3836436,1.530863,0.004336238
226.4318,2,4,-0.3909639,1.519437,-0.001685798
226.4463,2,4,-0.3977396,1.506931,-0.006831288
226.4609,2,4,-0.4009979,1.49379,-0.0108338
226.4755,2,4,-0.4025455,1.479806,-0.01409471
226.4888,2,4,-0.4039887,1.461687,-0.01918441
226.5033,2,4,-0.4097052,1.438489,-0.0179956
226.5182,2,4,-0.4157173,1.414449,-0.0204246
226.5317,2,4,-0.4164495,1.394693,-0.02406514
226.5467,2,4,-0.4163358,1.369396,-0.02457446
226.5615,2,4,-0.4173312,1.345888,-0.02678919
226.5757,2,4,-0.4177936,1.318339,-0.02775091
226.5894,2,4,-0.4180425,1.292855,-0.0281558
226.6058,2,4,-0.4167433,1.266653,-0.02778631
226.6189,2,4,-0.4132627,1.240626,-0.02668476
226.633,2,4,-0.408424,1.213861,-0.02435571
226.6482,2,4,-0.4060073,1.186542,-0.02181226
226.662,2,4,-0.4048936,1.156388,-0.01867563
226.6776,2,4,-0.4020297,1.106092,-0.01461118
226.694,2,4,-0.3980276,1.081387,-0.01355863
226.7087,2,4,-0.3925014,1.06021,-0.01056844
226.7229,2,4,-0.3870543,1.039147,-0.00652492
226.738,2,4,-0.3821285,1.016238,-0.002296329
226.7526,2,4,-0.3836122,0.9957661,-0.002850115
226.7672,2,4,-0.3882961,0.9774784,-0.004546881
226.7819,2,4,-0.39209,0.9603189,-0.002629101
226.7975,2,4,-0.392669,0.952476,0.0002820492
226.8116,2,4,-0.3983528,0.9412907,-0.001574397
226.8263,2,4,-0.3918167,0.9447169,-0.0003401637
226.8429,2,4,-0.391726,0.9456142,0.006630003
226.856,2,4,-0.39076,0.9546685,0.008862019
226.8701,2,4,-0.3929856,0.96561,0.01349735
226.8882,2,4,-0.405816,0.9973571,0.01036537
226.9018,2,4,-0.4208754,1.025592,0.005167305
226.9167,2,4,-0.435574,1.051549,0.0009108186
226.9307,2,4,-0.4502031,1.074477,-0.0005033612
226.9464,2,4,-0.4666819,1.094628,-0.003017724
226.9599,2,4,-0.4822289,1.112474,-0.004074752
226.9751,2,4,-0.497099,1.131061,-0.003915191
226.9895,2,4,-0.5146754,1.153381,-0.0073843
227.0029,2,4,-0.5314342,1.173189,-0.01195902
227.0173,2,4,-0.5468275,1.193211,-0.01592392
227.032,2,4,-0.5615035,1.211923,-0.01995909
227.046,2,4,-0.5757112,1.231032,-0.02331382
227.06,2,4,-0.5888208,1.249585,-0.02719897
227.0756,2,4,-0.6019887,1.266766,-0.03185952
227.0882,2,4,-0.617504,1.282055,-0.03843367
227.1025,2,4,-0.6326041,1.295039,-0.04297477
227.1172,2,4,-0.6461974,1.307508,-0.04700184
227.1311,2,4,-0.6584297,1.320062,-0.04897696
227.1453,2,4,-0.6694959,1.333263,-0.04980659
227.1595,2,4,-0.680398,1.345595,-0.05122143
227.1743,2,4,-0.6910611,1.356874,-0.05209768
227.1876,2,4,-0.702123,1.367579,-0.04807895
227.2014,2,4,-0.7118914,1.378213,-0.04402512
227.2166,2,4,-0.7200091,1.388359,-0.0389654
227.2291,2,4,-0.7266433,1.397769,-0.03427255
227.2437,2,4,-0.7319865,1.406512,-0.02915072
227.2569,2,4,-0.7373282,1.413535,-0.02443969
227.272,2,4,-0.7425388,1.418779,-0.01869047
227.2844,2,4,-0.7463047,1.420709,-0.01243919
227.2981,2,4,-0.7487597,1.421816,-0.006600201
227.3121,2,4,-0.7569695,1.411493,-0.01075572
227.3252,2,4,-0.7562088,1.414805,-0.005197167
227.3392,2,4,-0.7558835,1.415796,-0.008859456
227.3531,2,4,-0.7503768,1.420889,-0.01229393
227.3662,2,4,-0.7426724,1.425954,-0.01795906
227.3799,2,4,-0.7349634,1.427645,-0.02338111
227.3936,2,4,-0.7274289,1.425318,-0.02990264
227.4083,2,4,-0.7206229,1.42057,-0.03614765
227.4215,2,4,-0.7131224,1.412706,-0.04334712
227.4355,2,4,-0.7052405,1.405746,-0.04896718
227.4488,2,4,-0.6912729,1.400494,-0.05792898
227.4631,2,4,-0.676743,1.396254,-0.06599391
227.4781,2,4,-0.6621517,1.390029,-0.07126063
227.4907,2,4,-0.6444143,1.382718,-0.07223421
227.5058,2,4,-0.6269047,1.377281,-0.0718022
227.5197,2,4,-0.6078013,1.372007,-0.07004517
227.534,2,4,-0.5863119,1.365716,-0.06663555
227.5483,2,4,-0.5664359,1.359842,-0.06400019
227.5627,2,4,-0.5471652,1.355,-0.06094337
227.5778,2,4,-0.526858,1.351253,-0.05797672
227.591,2,4,-0.5037035,1.348125,-0.05418664
227.6071,2,4,-0.4812266,1.345017,-0.05181491
227.622,2,4,-0.4555775,1.340236,-0.04905558
227.6354,2,4,-0.4324529,1.33542,-0.04555959
227.6542,2,4,-0.3873943,1.326455,-0.03784496
227.6679,2,4,-0.3604425,1.321728,-0.03515244
227.6832,2,4,-0.3367716,1.317727,-0.0356741
227.6976,2,4,-0.3166499,1.312832,-0.03705496
227.7126,2,4,-0.3005137,1.306215,-0.03892398
227.7282,2,4,-0.284926,1.301087,-0.03885418
227.7435,2,4,-0.2685864,1.296746,-0.03738219
227.758,2,4,-0.2384111,1.288238,-0.03469086
227.7791,2,4,-0.2260315,1.282735,-0.02964717
227.794,2,4,-0.2150687,1.276522,-0.02258468
227.8097,2,4,-0.2070488,1.26677,-0.0104655
227.8242,2,4,-0.1949943,1.257404,0.0002167225
227.8391,2,4,-0.1992745,1.242222,0.0175364
227.8533,2,4,-0.1945562,1.230692,0.01253974
227.8698,2,4,-0.1898178,1.233853,0.006817758
227.8842,2,4,-0.1824954,1.23245,0.00312835
227.8998,2,4,-0.1824051,1.230261,-2.795458E-05
227.9154,2,4,-0.1818378,1.224899,-0.005791187
227.9317,2,4,-0.1850224,1.221793,-0.01106781
227.9474,2,4,-0.186291,1.217314,-0.01412892
227.9617,2,4,-0.1908565,1.211454,-0.0177899
227.978,2,4,-0.1975217,1.205805,-0.01966357
227.9913,2,4,-0.2029045,1.201168,-0.02174473
228.0072,2,4,-0.2023362,1.198194,-0.02474189
228.0224,2,4,-0.2012534,1.195973,-0.02727163
228.0364,2,4,-0.2007463,1.193335,-0.03055626
228.051,2,4,-0.2031972,1.190585,-0.03262383
228.067,2,4,-0.2081086,1.187528,-0.03393322
228.0816,2,4,-0.2130248,1.184913,-0.03473908
228.097,2,4,-0.2180015,1.183717,-0.03567559
228.1126,2,4,-0.2244769,1.184772,-0.0392099
228.1275,2,4,-0.2273496,1.189355,-0.04067761
228.1434,2,4,-0.23072,1.195308,-0.04024339
228.158,2,4,-0.234692,1.199398,-0.03879398
228.1739,2,4,-0.2391426,1.204077,-0.03755403
228.1878,2,4,-0.2435573,1.212419,-0.03729713
228.2025,2,4,-0.2464274,1.219846,-0.03763998
228.2195,2,4,-0.2480749,1.227981,-0.03731626
228.2319,2,4,-0.2486865,1.236012,-0.03605604
228.2489,2,4,-0.2494972,1.242638,-0.03406864
228.2631,2,4,-0.2502173,1.248441,-0.03089827
228.2774,2,4,-0.2506791,1.252929,-0.02678847
228.2919,2,4,-0.2499879,1.25548,-0.02082962
228.3088,2,4,-0.2492047,1.259501,-0.01095772
228.3228,2,4,-0.2519177,1.252797,0.002397358
228.3379,2,4,-0.2473222,1.247138,0.008148491
228.3527,2,4,-0.2493448,1.245331,0.01299649
228.3674,2,4,-0.253654,1.244293,0.01439977
228.3824,2,4,-0.2615024,1.245347,0.01265609
228.3967,2,4,-0.2766724,1.244562,0.008708477
228.4123,2,4,-0.2906493,1.242775,0.006597698
228.4265,2,4,-0.3085228,1.238111,0.00488323
228.4418,2,4,-0.3269615,1.232967,0.002820432
228.4568,2,4,-0.3501976,1.225536,0.002252162
228.4709,2,4,-0.3717098,1.218302,0.002112687
228.4861,2,4,-0.39502,1.211025,-0.0008791685
228.5018,2,4,-0.4172003,1.203859,-0.00200057
228.516,2,4,-0.456239,1.190598,-0.004461586
228.53,2,4,-0.4799545,1.182554,-0.008681238
228.5465,2,4,-0.5050778,1.173213,-0.01297712
228.5592,2,4,-0.5274979,1.164927,-0.01695967
228.5748,2,4,-0.5489408,1.157643,-0.02128935
228.588,2,4,-0.5692272,1.150428,-0.02536172
228.6021,2,4,-0.5896157,1.142339,-0.02850211
228.6158,2,4,-0.6078565,1.134952,-0.03072882
228.629,2,4,-0.6259112,1.12778,-0.03162003
228.6443,2,4,-0.6420762,1.121691,-0.03286058
228.6571,2,4,-0.6554996,1.116484,-0.03189695
228.6704,2,4,-0.6661279,1.113078,-0.02960747
228.6849,2,4,-0.6738566,1.111969,-0.02518904
228.6979,2,4,-0.6815913,1.111054,-0.0211367
228.7119,2,4,-0.6890494,1.109344,-0.0173319
228.7259,2,4,-0.6962245,1.105922,-0.01289475
228.7406,2,4,-0.701627,1.101131,-0.004565418
228.7537,2,4,-0.710852,1.085894,0.003019869
228.7675,2,4,-0.7110345,1.087444,-0.00914222
228.7826,2,4,-0.7163832,1.090823,-0.007241786
228.7954,2,4,-0.7170606,1.097249,-0.01090747
228.8098,2,4,-0.7134205,1.109147,-0.0106135
228.8245,2,4,-0.7079163,1.122989,-0.01114935
228.8375,2,4,-0.6989385,1.141444,-0.01505291
228.8512,2,4,-0.6934335,1.156854,-0.02016073
228.8651,2,4,-0.6863209,1.172527,-0.02361417
228.8791,2,4,-0.679496,1.18785,-0.02699769
228.8928,2,4,-0.6681256,1.207091,-0.03440267
228.9076,2,4,-0.660128,1.226911,-0.04165941
228.9208,2,4,-0.6474004,1.247489,-0.03935379
228.9345,2,4,-0.6351138,1.269946,-0.04319853
228.9486,2,4,-0.6230072,1.290543,-0.0412063
228.9624,2,4,-0.610455,1.311492,-0.04189581
228.9765,2,4,-0.595811,1.332933,-0.04087359
228.9904,2,4,-0.5801805,1.354498,-0.04065984
229.0047,2,4,-0.5619072,1.376114,-0.04025298
229.0183,2,4,-0.5467015,1.394106,-0.03983819
229.0321,2,4,-0.5271806,1.413672,-0.03958988
229.0469,2,4,-0.5107657,1.43098,-0.03985
229.0599,2,4,-0.4961179,1.446488,-0.03892696
229.0748,2,4,-0.4832271,1.460275,-0.03665996
229.0878,2,4,-0.4717548,1.472427,-0.0327763
229.1016,2,4,-0.4616068,1.482156,-0.0283699
229.1156,2,4,-0.4490673,1.491169,-0.02457362
229.1295,2,4,-0.4363906,1.497874,-0.02080721
229.1453,2,4,-0.4255333,1.502624,-0.01681042
229.1574,2,4,-0.4167984,1.504946,-0.01239955
229.1719,2,4,-0.4288014,1.50007,-0.007001519
229.1856,2,4,-0.4352003,1.497086,-0.005481601
229.1992,2,4,-0.4389542,1.49136,-0.003162026
229.2139,2,4,-0.4361485,1.485499,-0.001494646
229.227,2,4,-0.4253992,1.482098,-0.001509309
229.2416,2,4,-0.4168621,1.475887,-0.00644052
229.255,2,4,-0.4138995,1.469605,-0.01158017
229.2689,2,4,-0.4176555,1.457432,-0.01510179
229.2827,2,4,-0.4204851,1.442676,-0.01898855
229.2966,2,4,-0.4269121,1.423017,-0.02582556
229.3108,2,4,-0.4283307,1.405568,-0.03282398
229.3244,2,4,-0.4281122,1.389302,-0.03773427
229.3397,2,4,-0.4303933,1.369532,-0.04352152
229.3529,2,4,-0.4346243,1.345176,-0.04450053
229.3669,2,4,-0.4390703,1.318455,-0.04768884
229.382,2,4,-0.4435936,1.292948,-0.04991353
229.3958,2,4,-0.4485422,1.264232,-0.05014372
229.4111,2,4,-0.4495646,1.238132,-0.04860824
229.4247,2,4,-0.4482111,1.213527,-0.04749811
229.4397,2,4,-0.445485,1.187098,-0.04498863
229.4541,2,4,-0.4410152,1.160952,-0.04068494
229.4688,2,4,-0.4373735,1.136698,-0.03632933
229.4836,2,4,-0.4359579,1.113737,-0.03357989
229.4987,2,4,-0.4358318,1.090969,-0.02961546
229.5125,2,4,-0.4341749,1.070158,-0.02496272
229.5275,2,4,-0.4299985,1.051979,-0.01917839
229.544,2,4,-0.4230362,1.036905,-0.01093328
229.5569,2,4,-0.4187754,1.020989,-0.005246878
229.5716,2,4,-0.4102453,0.9921364,0.006788552
229.5887,2,4,-0.4049829,0.9894316,0.01114064
229.604,2,4,-0.4136329,0.9823308,0.003342152
229.618,2,4,-0.4173169,0.9834005,0.007195294
229.6318,2,4,-0.4210992,0.9861173,0.007612526
229.6472,2,4,-0.4269459,1.002004,0.004164517
229.6609,2,4,-0.4353099,1.019313,0.001276612
229.6764,2,4,-0.4448793,1.036181,-0.002229869
229.6904,2,4,-0.4536556,1.052205,-0.004837155
229.705,2,4,-0.4648099,1.076249,-0.00685221
229.7195,2,4,-0.4758853,1.096888,-0.01135558
229.7344,2,4,-0.4895277,1.114284,-0.01451153
229.7486,2,4,-0.5048479,1.128524,-0.01440853
229.763,2,4,-0.5165287,1.147669,-0.01717192
229.7778,2,4,-0.5305502,1.164888,-0.01996619
229.7924,2,4,-0.5441833,1.182488,-0.02235353
229.8078,2,4,-0.5582452,1.200267,-0.02317274
229.8214,2,4,-0.5716541,1.216916,-0.02545857
229.836,2,4,-0.5848922,1.233683,-0.02973634
229.8494,2,4,-0.5981978,1.249913,-0.03486103
229.8644,2,4,-0.6105591,1.26486,-0.03891194
229.8796,2,4,-0.6220992,1.27931,-0.0421055
229.893,2,4,-0.6322858,1.293648,-0.04541844
229.9077,2,4,-0.6414439,1.307669,-0.04775113
229.9217,2,4,-0.6504897,1.320904,-0.04931933
229.9352,2,4,-0.6594778,1.332828,-0.0506627
229.9489,2,4,-0.667403,1.34371,-0.05089819
229.9634,2,4,-0.6731688,1.354499,-0.04866433
229.9782,2,4,-0.6792121,1.364772,-0.04781127
229.9908,2,4,-0.6839853,1.372973,-0.04597712
230.0054,2,4,-0.6881,1.380985,-0.04452872
230.0197,2,4,-0.690119,1.388631,-0.04098016
230.0324,2,4,-0.6904253,1.394167,-0.03504235
230.0467,2,4,-0.6909807,1.397885,-0.03060496
230.0618,2,4,-0.6984196,1.393153,-0.02547997
230.0751,2,4,-0.7009626,1.391479,-0.02166051
230.0878,2,4,-0.7035475,1.388554,-0.01856863
230.1024,2,4,-0.7007232,1.38826,-0.01922184
230.116,2,4,-0.696337,1.390399,-0.02092391
230.1284,2,4,-0.6911063,1.391573,-0.02412236
230.1426,2,4,-0.6859741,1.390416,-0.02850991
230.1563,2,4,-0.6809829,1.387596,-0.03262013
230.1694,2,4,-0.6744325,1.384456,-0.03655893
230.1833,2,4,-0.6640374,1.381901,-0.04110759
230.1974,2,4,-0.6540208,1.379351,-0.04520172
230.2105,2,4,-0.6443058,1.374625,-0.04733503
230.2243,2,4,-0.6321887,1.371592,-0.0503642
230.2393,2,4,-0.6203688,1.368768,-0.05337286
230.2521,2,4,-0.6073996,1.365416,-0.05423212
230.2669,2,4,-0.5920792,1.361853,-0.05393618
230.2813,2,4,-0.5779506,1.358329,-0.05346829
230.2946,2,4,-0.5613477,1.354015,-0.05234283
230.3089,2,4,-0.5468809,1.350729,-0.05187845
230.3234,2,4,-0.529064,1.347033,-0.05032784
230.3372,2,4,-0.5113521,1.343485,-0.04800278
230.3508,2,4,-0.493859,1.34022,-0.04611528
230.3658,2,4,-0.4768364,1.336962,-0.04502594
230.3808,2,4,-0.4602872,1.333489,-0.04351187
230.3944,2,4,-0.4441955,1.329588,-0.0419004
230.409,2,4,-0.4283586,1.325225,-0.03921354
230.4248,2,4,-0.40106,1.317874,-0.03511524
230.4394,2,4,-0.3882527,1.313716,-0.03241158
230.4534,2,4,-0.3743904,1.309738,-0.02999312
230.4682,2,4,-0.3602886,1.306399,-0.02909571
230.4834,2,4,-0.344839,1.304533,-0.02943838
230.4996,2,4,-0.3325298,1.302244,-0.02953732
230.5147,2,4,-0.3232895,1.299616,-0.0293709
230.5291,2,4,-0.3146789,1.29679,-0.02804208
230.5437,2,4,-0.3074701,1.293611,-0.02527475
230.5582,2,4,-0.2922029,1.287853,-0.01971334
230.5784,2,4,-0.285069,1.283096,-0.01299083
230.5923,2,4,-0.2773567,1.276691,-0.003353417
230.6083,2,4,-0.2681177,1.264772,0.01155412
230.6238,2,4,-0.2730058,1.251749,0.01826555
230.6379,2,4,-0.2678411,1.247064,0.01755768
230.6526,2,4,-0.2667934,1.247634,0.01178241
230.6686,2,4,-0.2646941,1.246963,0.009137869
230.6835,2,4,-0.2661676,1.243814,0.005556405
230.7026,2,4,-0.2682294,1.241426,0.00334698
230.7182,2,4,-0.2693431,1.238472,0.0005335808
230.7321,2,4,-0.2696756,1.23642,-0.002295017
230.7476,2,4,-0.2703754,1.235423,-0.006841838
230.7623,2,4,-0.2735726,1.235736,-0.01237392
230.7783,2,4,-0.2783347,1.234545,-0.01410067
230.7917,2,4,-0.2836542,1.231802,-0.01586324
230.808,2,4,-0.2865181,1.230181,-0.01702672
230.8228,2,4,-0.2879668,1.228978,-0.01892596
230.838,2,4,-0.2888426,1.228186,-0.0205496
230.8522,2,4,-0.2880338,1.228162,-0.02275538
230.8686,2,4,-0.2857977,1.228741,-0.02458286
230.8835,2,4,-0.2826895,1.228787,-0.0267489
230.8984,2,4,-0.2778285,1.229965,-0.02619469
230.9143,2,4,-0.2692764,1.23312,-0.02476543
230.9284,2,4,-0.2627366,1.235721,-0.02479345
230.9438,2,4,-0.2495163,1.241704,-0.02526486
230.9582,2,4,-0.2384588,1.245533,-0.02481896
230.9739,2,4,-0.2248804,1.249039,-0.02207983
230.9879,2,4,-0.2116013,1.251365,-0.01856065
231.0025,2,4,-0.1999076,1.252803,-0.01576465
231.0188,2,4,-0.1886998,1.253659,-0.01247591
231.0324,2,4,-0.1799775,1.254122,-0.009308815
231.0487,2,4,-0.1716624,1.253919,-0.006438732
231.0681,2,4,-0.1634499,1.253306,-0.003546119
231.0786,2,4,-0.1477358,1.251401,0.001945019
231.0933,2,4,-0.1565509,1.247919,0.002405345
231.1097,2,4,-0.1608329,1.246865,0.002605081
231.1235,2,4,-0.1696991,1.247541,0.001430988
231.1385,2,4,-0.1742665,1.246662,0.00204742
231.1525,2,4,-0.1866135,1.24604,-2.586842E-05
231.1684,2,4,-0.197473,1.243601,-0.001658857
231.1826,2,4,-0.212934,1.239083,-0.001588225
231.1975,2,4,-0.2279128,1.234396,-0.0004507899
231.2127,2,4,-0.2475438,1.2289,0.0007634759
231.2274,2,4,-0.2712662,1.223822,-0.001102388
231.2422,2,4,-0.3000168,1.2243,0.002847791
231.2579,2,4,-0.3212942,1.21136,0.001836777
231.2726,2,4,-0.3584228,1.202041,0.0009607077
231.287,2,4,-0.3844901,1.193723,-0.0009944439
231.3031,2,4,-0.410752,1.184645,-0.003757298
231.317,2,4,-0.4369979,1.17516,-0.00458318
231.3313,2,4,-0.4633188,1.165459,-0.007120132
231.3469,2,4,-0.4906608,1.155263,-0.01158094
231.361,2,4,-0.5163096,1.145948,-0.01592815
231.3761,2,4,-0.5410144,1.136344,-0.02007192
231.3901,2,4,-0.5650685,1.126871,-0.02469331
231.406,2,4,-0.5865376,1.118342,-0.02917147
231.4198,2,4,-0.607833,1.109783,-0.03376067
231.4335,2,4,-0.6282476,1.102046,-0.03807646
231.4489,2,4,-0.6475394,1.094461,-0.04192787
231.4627,2,4,-0.6652326,1.087489,-0.04502094
231.4774,2,4,-0.6801527,1.082126,-0.04691666
231.4915,2,4,-0.6936236,1.07796,-0.04831278
231.5061,2,4,-0.7061905,1.074453,-0.04869229
231.5198,2,4,-0.7179694,1.071406,-0.04933345
231.5331,2,4,-0.7293946,1.067426,-0.04921979
